      Time        Ns        Nh        Nq        Tw
         1         0         0         0         0
         2         0         0         0         1
         3         1         0         0         1
         4         2         0         0         2
         5         2         2         1         3
         6         2         2         1         3
         7         2         2         2         4
         8         2         3         2         5
         9         3         3         2         5
        10         3         3         3         6
        11         4         3         3         6
        12         4         3         3         7
        13         5         3         3         7
        14         5         5         4         8
        15         5         5         5         9
        16         5         5         6        10
        17         5         5         6        10
        18         5         6         6        11
        19         6         6         7        12
        20         6         6         6        12
        21         6         6         7        13
        22         8         6         7        13
        23         8         6         8        19
        24         9         6         9        21
        25         9         6        10        24
        26         9         6         8        24
        27         9         6         8        25
        28        12         6         8        25
        29        13         6         8        26
        30        14         6         8        26
        31        15         6         8        27
        32        16         6         8        27
        33        17         6         8        28
        34        18         6         8        28
        35        19         6         9        29
        36        20         6         9        29
        37        20         6         9        30
        38        21         6         9        30
        39        22         6         9        31
        40        23         6         9        31
        41        24         6         9        32
        42        25         6         9        32
        43        26         6         9        33
        44        27         6         9        33
        45        28         6        10        34
        46        29         6        10        34
        47        29         6        10        35
        48        30         6        10        35
        49        31         6        10        36
        50        32         6        10        36
        51        33         6        11        37
        52        34         6        11        37
        53        34         6        11        38
        54        35         6        11        38
        55        36         6        12        39
        56        37         6        12        39
        57        37         6        12        40
        58        38         6        12        40
        59        39         6        12        41
        60        40         6        12        41
        61        41         6        12        42
        62        42         6        12        42
        63        43         6        13        43
        64        44         6        13        43
        65        44         6        13        44
        66        45         6        13        44
        67        46         6        13        45
        68        47         6        13        45
        69        48         6        13        46
        70        49         6        13        46
        71        50         6        13        47
        72        51         6        13        47
        73        52         6        13        48
        74        53         6        13        48
        75        54         6        14        49
        76        55         6        14        49
        77        55         6        14        50
        78        56         6        14        50
        79        57         6        15        51
        80        58         6        15        51
        81        58         6        15        52
        82        59         6        15        52
        83        60         6        15        53
        84        61         6        15        53
        85        62         6        16        54
        86        63         6        16        54
        87        63         6        17        55
        88        64         6        17        55
        89        64         6        17        56
        90        65         6        17        56
        91        66         6        17        57
        92        67         6        17        57
        93        68         6        17        58
        94        69         6        17        58
        95        70         6        18        59
        96        71         6        18        59
        97        71         6        18        60
        98        72         6        18        60
        99        73         6        18        61
       100        74         6        18        61
       101        75         6        18        62
       102        76         6        18        62
       103        77         6        19        63
       104        78         6        19        63
       105        78         6        20        64
       106        79         6        20        64
       107        79         6        20        65
       108        80         6        20        65
       109        81         6        20        66
       110        82         6        20        66
       111        83         6        20        67
       112        84         6        20        67
       113        85         6        20        68
       114        86         6        20        68
       115        87         6        21        69
       116        88         6        21        69
       117        88         6        21        70
       118        89         6        21        70
       119        90         6        21        71
       120        91         6        21        71
       121        92         6        21        72
       122        93         6        21        72
       123        94         6        21        73
       124        95         6        21        73
       125        96         6        21        74
       126        97         6        21        74
       127        98         6        22        75
       128        99         6        22        75
       129        99         6        23        76
       130       100         6        23        76
       131       100         6        23        77
       132       101         6        23        77
       133       102         6        23        78
       134       103         6        23        78
       135       104         6        24        79
       136       105         6        24        79
       137       105         6        25        80
       138       106         6        25        80
       139       106         6        26        81
       140       107         6        26        81
       141       107         6        26        82
       142       108         6        26        82
       143       109         6        27        83
       144       110         6        27        83
       145       110         6        28        84
       146       111         6        28        84
       147       111         6        28        85
       148       112         6        28        85
       149       113         6        29        86
       150       114         6        29        86
       151       114         6        29        87
       152       115         6        29        87
       153       116         6        29        88
       154       117         6        29        88
       155       118         6        29        89
       156       119         6        29        89
       157       120         6        30        90
       158       121         6        30        90
       159       121         6        30        91
       160       122         6        30        91
       161       123         6        31        92
       162       124         6        31        92
       163       124         6        32        93
       164       125         6        32        93
       165       125         6        32        94
       166       126         6        32        94
       167       127         6        32        95
       168       128         6        32        95
       169       129         6        33        96
       170       130         6        33        96
       171       130         6        33        97
       172       131         6        33        97
       173       132         6        33        98
       174       133         6        33        98
       175       134         6        34        99
       176       135         6        34        99
       177       135         6        34       100
       178       136         6        34       100
       179       137         6        34       101
       180       138         6        34       101
       181       139         6        34       102
       182       140         6        34       102
       183       141         6        34       103
       184       142         6        34       103
       185       143         6        34       104
       186       144         6        34       104
       187       145         6        35       105
       188       146         6        35       105
       189       146         6        35       106
       190       147         6        35       106
       191       148         6        36       107
       192       149         6        36       107
       193       149         6        36       108
       194       150         6        36       108
       195       151         6        36       109
       196       152         6        36       109
       197       153         6        36       110
       198       154         6        36       110
       199       155         6        37       111
       200       156         6        37       111
       201       156         6        37       112
       202       157         6        37       112
       203       158         6        38       113
       204       159         6        38       113
       205       159         6        39       114
       206       160         6        39       114
       207       160         6        40       115
       208       161         6        40       115
       209       161         6        40       116
       210       162         6        40       116
       211       163         6        40       117
       212       164         6        40       117
       213       165         6        41       118
       214       166         6        41       118
       215       166         6        41       119
       216       167         6        41       119
       217       168         6        41       120
       218       169         6        41       120
       219       170         6        41       121
       220       171         6        41       121
       221       172         6        41       122
       222       173         6        41       122
       223       174         6        42       123
       224       175         6        42       123
       225       175         6        42       124
       226       176         6        42       124
       227       177         6        42       125
       228       178         6        42       125
       229       179         6        42       126
       230       180         6        42       126
       231       181         6        42       127
       232       182         6        42       127
       233       183         6        43       128
       234       184         6        43       128
       235       184         6        43       129
       236       185         6        43       129
       237       186         6        43       130
       238       187         6        43       130
       239       188         6        44       131
       240       189         6        44       131
       241       189         6        44       132
       242       190         6        44       132
       243       191         6        44       133
       244       192         6        44       133
       245       193         6        44       134
       246       194         6        44       134
       247       195         6        44       135
       248       196         6        44       135
       249       197         6        45       136
       250       198         6        45       136
       251       198         6        45       137
       252       199         6        45       137
       253       200         6        46       138
       254       201         6        46       138
       255       201         6        46       139
       256       202         6        46       139
       257       203         6        47       140
       258       204         6        47       140
       259       204         6        47       141
       260       205         6        47       141
       261       206         6        47       142
       262       207         6        47       142
       263       208         6        47       143
       264       209         6        47       143
       265       210         6        47       144
       266       211         6        47       144
       267       212         6        47       145
       268       213         6        47       145
       269       214         6        48       146
       270       215         6        48       146
       271       215         6        48       147
       272       216         6        48       147
       273       217         6        48       148
       274       218         6        48       148
       275       219         6        48       149
       276       220         6        48       149
       277       221         6        49       150
       278       222         6        49       150
       279       222         6        50       151
       280       223         6        50       151
       281       223         6        51       152
       282       224         6        51       152
       283       224         6        51       153
       284       225         6        51       153
       285       226         6        51       154
       286       227         6        51       154
       287       228         6        52       155
       288       229         6        52       155
       289       229         6        52       156
       290       230         6        52       156
       291       231         6        53       157
       292       232         6        53       157
       293       232         6        54       158
       294       233         6        54       158
       295       233         6        55       159
       296       234         6        55       159
       297       234         6        55       160
       298       235         6        55       160
       299       236         6        55       161
       300       237         6        55       161
       301       238         6        55       162
       302       239         6        55       162
       303       240         6        55       163
       304       241         6        55       163
       305       242         6        55       164
       306       243         6        55       164
       307       244         6        56       165
       308       245         6        56       165
       309       245         6        56       166
       310       246         6        56       166
       311       247         6        56       167
       312       248         6        56       167
       313       249         6        56       168
       314       250         6        56       168
       315       251         6        56       169
       316       252         6        56       169
       317       253         6        57       170
       318       254         6        57       170
       319       254         6        57       171
       320       255         6        57       171
       321       256         6        57       172
       322       257         6        57       172
       323       258         6        57       173
       324       259         6        57       173
       325       260         6        57       174
       326       261         6        57       174
       327       262         6        58       175
       328       263         6        58       175
       329       263         6        58       176
       330       264         6        58       176
       331       265         6        58       177
       332       266         6        58       177
       333       267         6        58       178
       334       268         6        58       178
       335       269         6        58       179
       336       270         6        58       179
       337       271         6        59       180
       338       272         6        59       180
       339       272         6        59       181
       340       273         6        59       181
       341       274         6        60       182
       342       275         6        60       182
       343       275         6        60       183
       344       276         6        60       183
       345       277         6        60       184
       346       278         6        60       184
       347       279         6        61       185
       348       280         6        61       185
       349       280         6        62       186
       350       281         6        62       186
       351       281         6        62       187
       352       282         6        62       187
       353       283         6        63       188
       354       284         6        63       188
       355       284         6        63       189
       356       285         6        63       189
       357       286         6        63       190
       358       287         6        63       190
       359       288         6        63       191
       360       289         6        63       191
       361       290         6        63       192
       362       291         6        63       192
       363       292         6        63       193
       364       293         6        63       193
       365       294         6        63       194
       366       295         6        63       194
       367       296         6        64       195
       368       297         6        64       195
       369       297         6        64       196
       370       298         6        64       196
       371       299         6        64       197
       372       300         6        64       197
       373       301         6        64       198
       374       302         6        64       198
       375       303         6        64       199
       376       304         6        64       199
       377       305         6        65       200
       378       306         6        65       200
       379       306         6        65       201
       380       307         6        65       201
       381       308         6        65       202
       382       309         6        65       202
       383       310         6        66       203
       384       311         6        66       203
       385       311         6        67       204
       386       312         6        67       204
       387       312         6        67       205
       388       313         6        67       205
       389       314         6        67       206
       390       315         6        67       206
       391       316         6        67       207
       392       317         6        67       207
       393       318         6        67       208
       394       319         6        67       208
       395       320         6        67       209
       396       321         6        67       209
       397       322         6        67       210
       398       323         6        67       210
       399       324         6        67       211
       400       325         6        67       211
       401       326         6        67       212
       402       327         6        67       212
       403       328         6        68       213
       404       329         6        68       213
       405       329         6        69       214
       406       330         6        69       214
       407       330         6        70       215
       408       331         6        70       215
       409       331         6        70       216
       410       332         6        70       216
       411       333         6        71       217
       412       334         6        71       217
       413       334         6        72       218
       414       335         6        72       218
       415       335         6        72       219
       416       336         6        72       219
       417       337         6        73       220
       418       338         6        73       220
       419       338         6        73       221
       420       339         6        73       221
       421       340         6        73       222
       422       341         6        73       222
       423       342         6        73       223
       424       343         6        73       223
       425       344         6        73       224
       426       345         6        73       224
       427       346         6        73       225
       428       347         6        73       225
       429       348         6        73       226
       430       349         6        73       226
       431       350         6        73       227
       432       351         6        73       227
       433       352         6        73       228
       434       353         6        73       228
       435       354         6        74       229
       436       355         6        74       229
       437       355         6        74       230
       438       356         6        74       230
       439       357         6        74       231
       440       358         6        74       231
       441       359         6        74       232
       442       360         6        74       232
       443       361         6        74       233
       444       362         6        74       233
       445       363         6        74       234
       446       364         6        74       234
       447       365         6        75       235
       448       366         6        75       235
       449       366         6        75       236
       450       367         6        75       236
       451       368         6        75       237
       452       369         6        75       237
       453       370         6        75       238
       454       371         6        75       238
       455       372         6        75       239
       456       373         6        75       239
       457       374         6        76       240
       458       375         6        76       240
       459       375         6        77       241
       460       376         6        77       241
       461       376         6        77       242
       462       377         6        77       242
       463       378         6        77       243
       464       379         6        77       243
       465       380         6        78       244
       466       381         6        78       244
       467       381         6        79       245
       468       382         6        79       245
       469       382         6        79       246
       470       383         6        79       246
       471       384         6        80       247
       472       385         6        80       247
       473       385         6        80       248
       474       386         6        80       248
       475       387         6        80       249
       476       388         6        80       249
       477       389         6        81       250
       478       390         6        81       250
       479       390         6        82       251
       480       391         6        82       251
       481       391         6        83       252
       482       392         6        83       252
       483       392         6        83       253
       484       393         6        83       253
       485       394         6        83       254
       486       395         6        83       254
       487       396         6        83       255
       488       397         6        83       255
       489       398         6        83       256
       490       399         6        83       256
       491       400         6        84       257
       492       401         6        84       257
       493       401         6        84       258
       494       402         6        84       258
       495       403         6        84       259
       496       404         6        84       259
       497       405         6        85       260
       498       406         6        85       260
       499       406         6        85       261
       500       407         6        85       261
       501       408         6        85       262
       502       409         6        85       262
       503       410         6        85       263
       504       411         6        85       263
       505       412         6        86       264
       506       413         6        86       264
       507       413         6        86       265
       508       414         6        86       265
       509       415         6        86       266
       510       416         6        86       266
       511       417         6        86       267
       512       418         6        86       267
       513       419         6        86       268
       514       420         6        86       268
       515       421         6        86       269
       516       422         6        86       269
       517       423         6        87       270
       518       424         6        87       270
       519       424         6        88       271
       520       425         6        88       271
       521       425         6        89       272
       522       426         6        89       272
       523       426         6        90       273
       524       427         6        90       273
       525       427         6        90       274
       526       428         6        90       274
       527       429         6        90       275
       528       430         6        90       275
       529       431         6        91       276
       530       432         6        91       276
       531       432         6        92       277
       532       433         6        92       277
       533       433         6        93       278
       534       434         6        93       278
       535       434         6        93       279
       536       435         6        93       279
       537       436         6        93       280
       538       437         6        93       280
       539       438         6        94       281
       540       439         6        94       281
       541       439         6        95       282
       542       440         6        95       282
       543       440         6        95       283
       544       441         6        95       283
       545       442         6        95       284
       546       443         6        95       284
       547       444         6        95       285
       548       445         6        95       285
       549       446         6        96       286
       550       447         6        96       286
       551       447         6        97       287
       552       448         6        97       287
       553       448         6        98       288
       554       449         6        98       288
       555       449         6        98       289
       556       450         6        98       289
       557       451         6        98       290
       558       452         6        98       290
       559       453         6        98       291
       560       454         6        98       291
       561       455         6        98       292
       562       456         6        98       292
       563       457         6        98       293
       564       458         6        98       293
       565       459         6        98       294
       566       460         6        98       294
       567       461         6        98       295
       568       462         6        98       295
       569       463         6        98       296
       570       464         6        98       296
       571       465         6        99       297
       572       466         6        99       297
       573       466         6        99       298
       574       467         6        99       298
       575       468         6        99       299
       576       469         6        99       299
       577       470         6        99       300
       578       471         6        99       300
       579       472         6        99       301
       580       473         6        99       301
       581       474         6        99       302
       582       475         6        99       302
       583       476         6        99       303
       584       477         6        99       303
       585       478         6        99       304
       586       479         6        99       304
       587       480         6        99       305
       588       481         6        99       305
       589       482         6        99       306
       590       483         6        99       306
       591       484         6        99       307
       592       485         6        99       307
       593       486         6       100       308
       594       487         6       100       308
       595       487         6       101       309
       596       488         6       101       309
       597       488         6       102       310
       598       489         6       102       310
       599       489         6       102       311
       600       490         6       102       311
       601       491         6       102       312
       602       492         6       102       312
       603       493         6       102       313
       604       494         6       102       313
       605       495         6       102       314
       606       496         6       102       314
       607       497         6       103       315
       608       498         6       103       315
       609       498         6       103       316
       610       499         6       103       316
       611       500         6       103       317
       612       501         6       103       317
       613       502         6       104       318
       614       503         6       104       318
       615       503         6       104       319
       616       504         6       104       319
       617       505         6       105       320
       618       506         6       105       320
       619       506         6       105       321
       620       507         6       105       321
       621       508         6       105       322
       622       509         6       105       322
       623       510         6       106       323
       624       511         6       106       323
       625       511         6       107       324
       626       512         6       107       324
       627       512         6       107       325
       628       513         6       107       325
       629       514         6       108       326
       630       515         6       108       326
       631       515         6       108       327
       632       516         6       108       327
       633       517         6       108       328
       634       518         6       108       328
       635       519         6       108       329
       636       520         6       108       329
       637       521         6       109       330
       638       522         6       109       330
       639       522         6       110       331
       640       523         6       110       331
       641       523         6       110       332
       642       524         6       110       332
       643       525         6       111       333
       644       526         6       111       333
       645       526         6       111       334
       646       527         6       111       334
       647       528         6       111       335
       648       529         6       111       335
       649       530         6       111       336
       650       531         6       111       336
       651       532         6       111       337
       652       533         6       111       337
       653       534         6       112       338
       654       535         6       112       338
       655       535         6       112       339
       656       536         6       112       339
       657       537         6       112       340
       658       538         6       112       340
       659       539         6       112       341
       660       540         6       112       341
       661       541         6       112       342
       662       542         6       112       342
       663       543         6       112       343
       664       544         6       112       343
       665       545         6       112       344
       666       546         6       112       344
       667       547         6       112       345
       668       548         6       112       345
       669       549         6       113       346
       670       550         6       113       346
       671       550         6       113       347
       672       551         6       113       347
       673       552         6       113       348
       674       553         6       113       348
       675       554         6       113       349
       676       555         6       113       349
       677       556         6       114       350
       678       557         6       114       350
       679       557         6       115       351
       680       558         6       115       351
       681       558         6       116       352
       682       559         6       116       352
       683       559         6       117       353
       684       560         6       117       353
       685       560         6       117       354
       686       561         6       117       354
       687       562         6       117       355
       688       563         6       117       355
       689       564         6       117       356
       690       565         6       117       356
       691       566         6       118       357
       692       567         6       118       357
       693       567         6       119       358
       694       568         6       119       358
       695       568         6       120       359
       696       569         6       120       359
       697       569         6       120       360
       698       570         6       120       360
       699       571         6       121       361
       700       572         6       121       361
       701       572         6       121       362
       702       573         6       121       362
       703       574         6       121       363
       704       575         6       121       363
       705       576         6       121       364
       706       577         6       121       364
       707       578         6       121       365
       708       579         6       121       365
       709       580         6       121       366
       710       581         6       121       366
       711       582         6       121       367
       712       583         6       121       367
       713       584         6       121       368
       714       585         6       121       368
       715       586         6       122       369
       716       587         6       122       369
       717       587         6       122       370
       718       588         6       122       370
       719       589         6       122       371
       720       590         6       122       371
       721       591         6       123       372
       722       592         6       123       372
       723       592         6       124       373
       724       593         6       124       373
       725       593         6       124       374
       726       594         6       124       374
       727       595         6       124       375
       728       596         6       124       375
       729       597         6       124       376
       730       598         6       124       376
       731       599         6       124       377
       732       600         6       124       377
       733       601         6       125       378
       734       602         6       125       378
       735       602         6       126       379
       736       603         6       126       379
       737       603         6       126       380
       738       604         6       126       380
       739       605         6       126       381
       740       606         6       126       381
       741       607         6       126       382
       742       608         6       126       382
       743       609         6       126       383
       744       610         6       126       383
       745       611         6       127       384
       746       612         6       127       384
       747       612         6       127       385
       748       613         6       127       385
       749       614         6       127       386
       750       615         6       127       386
       751       616         6       127       387
       752       617         6       127       387
       753       618         6       127       388
       754       619         6       127       388
       755       620         6       127       389
       756       621         6       127       389
       757       622         6       127       390
       758       623         6       127       390
       759       624         6       128       391
       760       625         6       128       391
       761       625         6       128       392
       762       626         6       128       392
       763       627         6       128       393
       764       628         6       128       393
       765       629         6       129       394
       766       630         6       129       394
       767       630         6       129       395
       768       631         6       129       395
       769       632         6       129       396
       770       633         6       129       396
       771       634         6       129       397
       772       635         6       129       397
       773       636         6       129       398
       774       637         6       129       398
       775       638         6       130       399
       776       639         6       130       399
       777       639         6       131       400
       778       640         6       131       400
       779       640         6       131       401
       780       641         6       131       401
       781       642         6       132       402
       782       643         6       132       402
       783       643         6       132       403
       784       644         6       132       403
       785       645         6       132       404
       786       646         6       132       404
       787       647         6       132       405
       788       648         6       132       405
       789       649         6       132       406
       790       650         6       132       406
       791       651         6       133       407
       792       652         6       133       407
       793       652         6       133       408
       794       653         6       133       408
       795       654         6       134       409
       796       655         6       134       409
       797       655         6       134       410
       798       656         6       134       410
       799       657         6       135       411
       800       658         6       135       411
       801       658         6       135       412
       802       659         6       135       412
       803       660         6       136       413
       804       661         6       136       413
       805       661         6       136       414
       806       662         6       136       414
       807       663         6       136       415
       808       664         6       136       415
       809       665         6       136       416
       810       666         6       136       416
       811       667         6       136       417
       812       668         6       136       417
       813       669         6       136       418
       814       670         6       136       418
       815       671         6       136       419
       816       672         6       136       419
       817       673         6       136       420
       818       674         6       136       420
       819       675         6       136       421
       820       676         6       136       421
       821       677         6       137       422
       822       678         6       137       422
       823       678         6       137       423
       824       679         6       137       423
       825       680         6       137       424
       826       681         6       137       424
       827       682         6       138       425
       828       683         6       138       425
       829       683         6       138       426
       830       684         6       138       426
       831       685         6       138       427
       832       686         6       138       427
       833       687         6       138       428
       834       688         6       138       428
       835       689         6       138       429
       836       690         6       138       429
       837       691         6       138       430
       838       692         6       138       430
       839       693         6       138       431
       840       694         6       138       431
       841       695         6       139       432
       842       696         6       139       432
       843       696         6       139       433
       844       697         6       139       433
       845       698         6       139       434
       846       699         6       139       434
       847       700         6       140       435
       848       701         6       140       435
       849       701         6       140       436
       850       702         6       140       436
       851       703         6       140       437
       852       704         6       140       437
       853       705         6       140       438
       854       706         6       140       438
       855       707         6       140       439
       856       708         6       140       439
       857       709         6       140       440
       858       710         6       140       440
       859       711         6       140       441
       860       712         6       140       441
       861       713         6       141       442
       862       714         6       141       442
       863       714         6       142       443
       864       715         6       142       443
       865       715         6       142       444
       866       716         6       142       444
       867       717         6       143       445
       868       718         6       143       445
       869       718         6       143       446
       870       719         6       143       446
       871       720         6       143       447
       872       721         6       143       447
       873       722         6       143       448
       874       723         6       143       448
       875       724         6       143       449
       876       725         6       143       449
       877       726         6       144       450
       878       727         6       144       450
       879       727         6       144       451
       880       728         6       144       451
       881       729         6       144       452
       882       730         6       144       452
       883       731         6       144       453
       884       732         6       144       453
       885       733         6       144       454
       886       734         6       144       454
       887       735         6       145       455
       888       736         6       145       455
       889       736         6       145       456
       890       737         6       145       456
       891       738         6       146       457
       892       739         6       146       457
       893       739         6       147       458
       894       740         6       147       458
       895       740         6       147       459
       896       741         6       147       459
       897       742         6       147       460
       898       743         6       147       460
       899       744         6       147       461
       900       745         6       147       461
       901       746         6       147       462
       902       747         6       147       462
       903       748         6       147       463
       904       749         6       147       463
       905       750         6       147       464
       906       751         6       147       464
       907       752         6       148       465
       908       753         6       148       465
       909       753         6       148       466
       910       754         6       148       466
       911       755         6       148       467
       912       756         6       148       467
       913       757         6       149       468
       914       758         6       149       468
       915       758         6       149       469
       916       759         6       149       469
       917       760         6       149       470
       918       761         6       149       470
       919       762         6       149       471
       920       763         6       149       471
       921       764         6       150       472
       922       765         6       150       472
       923       765         6       150       473
       924       766         6       150       473
       925       767         6       150       474
       926       768         6       150       474
       927       769         6       151       475
       928       770         6       151       475
       929       770         6       151       476
       930       771         6       151       476
       931       772         6       151       477
       932       773         6       151       477
       933       774         6       152       478
       934       775         6       152       478
       935       775         6       152       479
       936       776         6       152       479
       937       777         6       152       480
       938       778         6       152       480
       939       779         6       152       481
       940       780         6       152       481
       941       781         6       152       482
       942       782         6       152       482
       943       783         6       152       483
       944       784         6       152       483
       945       785         6       152       484
       946       786         6       152       484
       947       787         6       152       485
       948       788         6       152       485
       949       789         6       152       486
       950       790         6       152       486
       951       791         6       152       487
       952       792         6       152       487
       953       793         6       152       488
       954       794         6       152       488
       955       795         6       153       489
       956       796         6       153       489
       957       796         6       153       490
       958       797         6       153       490
       959       798         6       153       491
       960       799         6       153       491
       961       800         6       153       492
       962       801         6       153       492
       963       802         6       153       493
       964       803         6       153       493
       965       804         6       153       494
       966       805         6       153       494
       967       806         6       154       495
       968       807         6       154       495
       969       807         6       154       496
       970       808         6       154       496
       971       809         6       154       497
       972       810         6       154       497
       973       811         6       154       498
       974       812         6       154       498
       975       813         6       155       499
       976       814         6       155       499
       977       814         6       155       500
       978       815         6       155       500
       979       816         6       155       501
       980       817         6       155       501
       981       818         6       155       502
       982       819         6       155       502
       983       820         6       155       503
       984       821         6       155       503
       985       822         6       156       504
       986       823         6       156       504
       987       823         6       156       505
       988       824         6       156       505
       989       825         6       156       506
       990       826         6       156       506
       991       827         6       157       507
       992       828         6       157       507
       993       828         6       157       508
       994       829         6       157       508
       995       830         6       157       509
       996       831         6       157       509
       997       832         6       158       510
       998       833         6       158       510
       999       833         6       159       511
      1000       834         6       159       511
