      Time        Ns        Nh        Nq        Tw
       250       194        11        44       129
       251       195        11        44       129
       252       195        11        44       130
       253       196        11        44       130
       254       197        11        44       131
       255       198        11        44       131
       256       199        11        45       132
       257       200        11        45       132
       258       200        11        46       133
       259       201        11        46       133
       260       201        11        46       134
       261       202        11        46       134
       262       203        11        46       135
       263       204        11        46       135
       264       205        11        47       136
       265       206        11        47       136
       266       206        11        47       137
       267       207        11        47       137
       268       208        11        48       138
       269       209        11        48       138
       270       209        11        48       139
       271       210        11        48       139
       272       211        11        49       140
       273       212        11        49       140
       274       212        11        50       141
       275       213        11        50       141
       276       213        11        50       142
       277       214        11        50       142
       278       215        11        50       143
       279       216        11        50       143
       280       217        11        50       144
       281       218        11        50       144
       282       219        11        51       145
       283       220        11        51       145
       284       220        11        51       146
       285       221        11        51       146
       286       222        11        51       147
       287       223        11        51       147
       288       224        11        51       148
       289       225        11        51       148
       290       226        11        52       149
       291       227        11        52       149
       292       227        11        53       150
       293       228        11        53       150
       294       228        11        53       151
       295       229        11        53       151
       296       230        11        53       152
       297       231        11        53       152
       298       232        11        53       153
       299       233        11        53       153
       300       234        11        53       154
       301       235        11        53       154
       302       236        11        53       155
       303       237        11        53       155
       304       238        11        53       156
       305       239        11        53       156
       306       240        11        54       157
       307       241        11        54       157
       308       241        11        54       158
       309       242        11        54       158
       310       243        11        54       159
       311       244        11        54       159
       312       245        11        54       160
       313       246        11        54       160
       314       247        11        55       161
       315       248        11        55       161
       316       248        11        55       162
       317       249        11        55       162
       318       250        11        56       163
       319       251        11        56       163
       320       251        11        57       164
       321       252        11        57       164
       322       252        11        57       165
       323       253        11        57       165
       324       254        11        58       166
       325       255        11        58       166
       326       255        11        58       167
       327       256        11        58       167
       328       257        11        59       168
       329       258        11        59       168
       330       258        11        59       169
       331       259        11        59       169
       332       260        11        60       170
       333       261        11        60       170
       334       261        11        61       171
       335       262        11        61       171
       336       262        11        61       172
       337       263        11        61       172
       338       264        11        61       173
       339       265        11        61       173
       340       266        11        61       174
       341       267        11        61       174
       342       268        11        61       175
       343       269        11        61       175
       344       270        11        62       176
       345       271        11        62       176
       346       271        11        62       177
       347       272        11        62       177
       348       273        11        62       178
       349       274        11        62       178
       350       275        11        62       179
       351       276        11        62       179
       352       277        11        62       180
       353       278        11        62       180
       354       279        11        62       181
       355       280        11        62       181
       356       281        11        62       182
       357       282        11        62       182
       358       283        11        62       183
       359       284        11        62       183
       360       285        11        63       184
       361       286        11        63       184
       362       286        11        64       185
       363       287        11        64       185
       364       287        11        64       186
       365       288        11        64       186
       366       289        11        65       187
       367       290        11        65       187
       368       290        11        65       188
       369       291        11        65       188
       370       292        11        65       189
       371       293        11        65       189
       372       294        11        66       190
       373       295        11        66       190
       374       295        11        66       191
       375       296        11        66       191
       376       297        11        66       192
       377       298        11        66       192
       378       299        11        66       193
       379       300        11        66       193
       380       301        11        66       194
       381       302        11        66       194
       382       303        11        66       195
       383       304        11        66       195
       384       305        11        66       196
       385       306        11        66       196
       386       307        11        67       197
       387       308        11        67       197
       388       308        11        67       198
       389       309        11        67       198
       390       310        11        67       199
       391       311        11        67       199
       392       312        11        67       200
       393       313        11        67       200
       394       314        11        67       201
       395       315        11        67       201
       396       316        11        67       202
       397       317        11        67       202
       398       318        11        67       203
       399       319        11        67       203
       400       320        11        68       204
       401       321        11        68       204
       402       321        11        69       205
       403       322        11        69       205
       404       322        11        69       206
       405       323        11        69       206
       406       324        11        69       207
       407       325        11        69       207
       408       326        11        69       208
       409       327        11        69       208
       410       328        11        69       209
       411       329        11        69       209
       412       330        11        70       210
       413       331        11        70       210
       414       331        11        70       211
       415       332        11        70       211
       416       333        11        70       212
       417       334        11        70       212
       418       335        11        70       213
       419       336        11        70       213
       420       337        11        70       214
       421       338        11        70       214
       422       339        11        70       215
       423       340        11        70       215
       424       341        11        70       216
       425       342        11        70       216
       426       343        11        70       217
       427       344        11        70       217
       428       345        11        70       218
       429       346        11        70       218
       430       347        11        70       219
       431       348        11        70       219
       432       349        11        70       220
       433       350        11        70       220
       434       351        11        70       221
       435       352        11        70       221
       436       353        11        70       222
       437       354        11        70       222
       438       355        11        70       223
       439       356        11        70       223
       440       357        11        70       224
       441       358        11        70       224
       442       359        11        70       225
       443       360        11        70       225
       444       361        11        70       226
       445       362        11        70       226
       446       363        11        70       227
       447       364        11        70       227
       448       365        11        70       228
       449       366        11        70       228
       450       367        11        70       229
       451       368        11        70       229
       452       369        11        70       230
       453       370        11        70       230
       454       371        11        70       231
       455       372        11        70       231
       456       373        11        71       232
       457       374        11        71       232
       458       374        11        71       233
       459       375        11        71       233
       460       376        11        71       234
       461       377        11        71       234
       462       378        11        71       235
       463       379        11        71       235
       464       380        11        72       236
       465       381        11        72       236
       466       381        11        72       237
       467       382        11        72       237
       468       383        11        73       238
       469       384        11        73       238
       470       384        11        74       239
       471       385        11        74       239
       472       385        11        74       240
       473       386        11        74       240
       474       387        11        74       241
       475       388        11        74       241
       476       389        11        74       242
       477       390        11        74       242
       478       391        11        74       243
       479       392        11        74       243
       480       393        11        75       244
       481       394        11        75       244
       482       394        11        76       245
       483       395        11        76       245
       484       395        11        76       246
       485       396        11        76       246
       486       397        11        77       247
       487       398        11        77       247
       488       398        11        77       248
       489       399        11        77       248
       490       400        11        77       249
       491       401        11        77       249
       492       402        11        77       250
       493       403        11        77       250
       494       404        11        77       251
       495       405        11        77       251
       496       406        11        78       252
       497       407        11        78       252
       498       407        11        78       253
       499       408        11        78       253
       500       409        11        79       254
       501       410        11        79       254
       502       410        11        79       255
       503       411        11        79       255
       504       412        11        79       256
       505       413        11        79       256
       506       414        11        79       257
       507       415        11        79       257
       508       416        11        79       258
       509       417        11        79       258
       510       418        11        80       259
       511       419        11        80       259
       512       419        11        80       260
       513       420        11        80       260
       514       421        11        81       261
       515       422        11        81       261
       516       422        11        82       262
       517       423        11        82       262
       518       423        11        83       263
       519       424        11        83       263
       520       424        11        83       264
       521       425        11        83       264
       522       426        11        83       265
       523       427        11        83       265
       524       428        11        84       266
       525       429        11        84       266
       526       429        11        84       267
       527       430        11        84       267
       528       431        11        85       268
       529       432        11        85       268
       530       432        11        85       269
       531       433        11        85       269
       532       434        11        85       270
       533       435        11        85       270
       534       436        11        85       271
       535       437        11        85       271
       536       438        11        85       272
       537       439        11        85       272
       538       440        11        86       273
       539       441        11        86       273
       540       441        11        87       274
       541       442        11        87       274
       542       442        11        87       275
       543       443        11        87       275
       544       444        11        87       276
       545       445        11        87       276
       546       446        11        88       277
       547       447        11        88       277
       548       447        11        88       278
       549       448        11        88       278
       550       449        11        89       279
       551       450        11        89       279
       552       450        11        89       280
       553       451        11        89       280
       554       452        11        89       281
       555       453        11        89       281
       556       454        11        89       282
       557       455        11        89       282
       558       456        11        89       283
       559       457        11        89       283
       560       458        11        89       284
       561       459        11        89       284
       562       460        11        90       285
       563       461        11        90       285
       564       461        11        90       286
       565       462        11        90       286
       566       463        11        90       287
       567       464        11        90       287
       568       465        11        90       288
       569       466        11        90       288
       570       467        11        90       289
       571       468        11        90       289
       572       469        11        90       290
       573       470        11        90       290
       574       471        11        90       291
       575       472        11        90       291
       576       473        11        90       292
       577       474        11        90       292
       578       475        11        91       293
       579       476        11        91       293
       580       476        11        92       294
       581       477        11        92       294
       582       477        11        92       295
       583       478        11        92       295
       584       479        11        92       296
       585       480        11        92       296
       586       481        11        92       297
       587       482        11        92       297
       588       483        11        92       298
       589       484        11        92       298
       590       485        11        93       299
       591       486        11        93       299
       592       486        11        94       300
       593       487        11        94       300
       594       487        11        95       301
       595       488        11        95       301
       596       488        11        95       302
       597       489        11        95       302
       598       490        11        96       303
       599       491        11        96       303
       600       491        11        97       304
       601       492        11        97       304
       602       492        11        97       305
       603       493        11        97       305
       604       494        11        97       306
       605       495        11        97       306
       606       496        11        97       307
       607       497        11        97       307
       608       498        11        98       308
       609       499        11        98       308
       610       499        11        98       309
       611       500        11        98       309
       612       501        11        98       310
       613       502        11        98       310
       614       503        11        98       311
       615       504        11        98       311
       616       505        11        98       312
       617       506        11        98       312
       618       507        11        98       313
       619       508        11        98       313
       620       509        11        99       314
       621       510        11        99       314
       622       510        11        99       315
       623       511        11        99       315
       624       512        11        99       316
       625       513        11        99       316
       626       514        11        99       317
       627       515        11        99       317
       628       516        11        99       318
       629       517        11        99       318
       630       518        11        99       319
       631       519        11        99       319
       632       520        11        99       320
       633       521        11        99       320
       634       522        11        99       321
       635       523        11        99       321
       636       524        11        99       322
       637       525        11        99       322
       638       526        11        99       323
       639       527        11        99       323
       640       528        11        99       324
       641       529        11        99       324
       642       530        11        99       325
       643       531        11        99       325
       644       532        11        99       326
       645       533        11        99       326
       646       534        11        99       327
       647       535        11        99       327
       648       536        11        99       328
       649       537        11        99       328
       650       538        11        99       329
       651       539        11        99       329
       652       540        11        99       330
       653       541        11        99       330
       654       542        11        99       331
       655       543        11        99       331
       656       544        11       100       332
       657       545        11       100       332
       658       545        11       100       333
       659       546        11       100       333
       660       547        11       101       334
       661       548        11       101       334
       662       548        11       102       335
       663       549        11       102       335
       664       549        11       103       336
       665       550        11       103       336
       666       550        11       103       337
       667       551        11       103       337
       668       552        11       103       338
       669       553        11       103       338
       670       554        11       104       339
       671       555        11       104       339
       672       555        11       104       340
       673       556        11       104       340
       674       557        11       105       341
       675       558        11       105       341
       676       558        11       106       342
       677       559        11       106       342
       678       559        11       106       343
       679       560        11       106       343
       680       561        11       106       344
       681       562        11       106       344
       682       563        11       106       345
       683       564        11       106       345
       684       565        11       107       346
       685       566        11       107       346
       686       566        11       107       347
       687       567        11       107       347
       688       568        11       108       348
       689       569        11       108       348
       690       569        11       108       349
       691       570        11       108       349
       692       571        11       108       350
       693       572        11       108       350
       694       573        11       109       351
       695       574        11       109       351
       696       574        11       110       352
       697       575        11       110       352
       698       575        11       110       353
       699       576        11       110       353
       700       577        11       111       354
       701       578        11       111       354
       702       578        11       112       355
       703       579        11       112       355
       704       579        11       112       356
       705       580        11       112       356
       706       581        11       113       357
       707       582        11       113       357
       708       582        11       113       358
       709       583        11       113       358
       710       584        11       113       359
       711       585        11       113       359
       712       586        11       113       360
       713       587        11       113       360
       714       588        11       114       361
       715       589        11       114       361
       716       589        11       114       362
       717       590        11       114       362
       718       591        11       114       363
       719       592        11       114       363
       720       593        11       114       364
       721       594        11       114       364
       722       595        11       114       365
       723       596        11       114       365
       724       597        11       114       366
       725       598        11       114       366
       726       599        11       115       367
       727       600        11       115       367
       728       600        11       116       368
       729       601        11       116       368
       730       601        11       116       369
       731       602        11       116       369
       732       603        11       116       370
       733       604        11       116       370
       734       605        11       116       371
       735       606        11       116       371
       736       607        11       117       372
       737       608        11       117       372
       738       608        11       117       373
       739       609        11       117       373
       740       610        11       118       374
       741       611        11       118       374
       742       611        11       119       375
       743       612        11       119       375
       744       612        11       119       376
       745       613        11       119       376
       746       614        11       119       377
       747       615        11       119       377
       748       616        11       119       378
       749       617        11       119       378
       750       618        11       120       379
       751       619        11       120       379
       752       619        11       120       380
       753       620        11       120       380
       754       621        11       120       381
       755       622        11       120       381
       756       623        11       121       382
       757       624        11       121       382
       758       624        11       122       383
       759       625        11       122       383
       760       625        11       122       384
       761       626        11       122       384
       762       627        11       122       385
       763       628        11       122       385
       764       629        11       123       386
       765       630        11       123       386
       766       630        11       123       387
       767       631        11       123       387
       768       632        11       124       388
       769       633        11       124       388
       770       633        11       124       389
       771       634        11       124       389
       772       635        11       125       390
       773       636        11       125       390
       774       636        11       125       391
       775       637        11       125       391
       776       638        11       125       392
       777       639        11       125       392
       778       640        11       125       393
       779       641        11       125       393
       780       642        11       126       394
       781       643        11       126       394
       782       643        11       127       395
       783       644        11       127       395
       784       644        11       128       396
       785       645        11       128       396
       786       645        11       128       397
       787       646        11       128       397
       788       647        11       128       398
       789       648        11       128       398
       790       649        11       128       399
       791       650        11       128       399
       792       651        11       128       400
       793       652        11       128       400
       794       653        11       128       401
       795       654        11       128       401
       796       655        11       128       402
       797       656        11       128       402
       798       657        11       128       403
       799       658        11       128       403
       800       659        11       128       404
       801       660        11       128       404
       802       661        11       128       405
       803       662        11       128       405
       804       663        11       128       406
       805       664        11       128       406
       806       665        11       128       407
       807       666        11       128       407
       808       667        11       128       408
       809       668        11       128       408
       810       669        11       128       409
       811       670        11       128       409
       812       671        11       129       410
       813       672        11       129       410
       814       672        11       129       411
       815       673        11       129       411
       816       674        11       129       412
       817       675        11       129       412
       818       676        11       130       413
       819       677        11       130       413
       820       677        11       131       414
       821       678        11       131       414
       822       678        11       132       415
       823       679        11       132       415
       824       679        11       132       416
       825       680        11       132       416
       826       681        11       132       417
       827       682        11       132       417
       828       683        11       132       418
       829       684        11       132       418
       830       685        11       132       419
       831       686        11       132       419
       832       687        11       132       420
       833       688        11       132       420
       834       689        11       133       421
       835       690        11       133       421
       836       690        11       133       422
       837       691        11       133       422
       838       692        11       134       423
       839       693        11       134       423
       840       693        11       134       424
       841       694        11       134       424
       842       695        11       134       425
       843       696        11       134       425
       844       697        11       134       426
       845       698        11       134       426
       846       699        11       135       427
       847       700        11       135       427
       848       700        11       135       428
       849       701        11       135       428
       850       702        11       136       429
       851       703        11       136       429
       852       703        11       137       430
       853       704        11       137       430
       854       704        11       137       431
       855       705        11       137       431
       856       706        11       138       432
       857       707        11       138       432
       858       707        11       139       433
       859       708        11       139       433
       860       708        11       139       434
       861       709        11       139       434
       862       710        11       140       435
       863       711        11       140       435
       864       711        11       140       436
       865       712        11       140       436
       866       713        11       141       437
       867       714        11       141       437
       868       714        11       141       438
       869       715        11       141       438
       870       716        11       142       439
       871       717        11       142       439
       872       717        11       142       440
       873       718        11       142       440
       874       719        11       142       441
       875       720        11       142       441
       876       721        11       143       442
       877       722        11       143       442
       878       722        11       143       443
       879       723        11       143       443
       880       724        11       143       444
       881       725        11       143       444
       882       726        11       143       445
       883       727        11       143       445
       884       728        11       143       446
       885       729        11       143       446
       886       730        11       143       447
       887       731        11       143       447
       888       732        11       144       448
       889       733        11       144       448
       890       733        11       144       449
       891       734        11       144       449
       892       735        11       144       450
       893       736        11       144       450
       894       737        11       144       451
       895       738        11       144       451
       896       739        11       144       452
       897       740        11       144       452
       898       741        11       145       453
       899       742        11       145       453
       900       742        11       145       454
       901       743        11       145       454
       902       744        11       145       455
       903       745        11       145       455
       904       746        11       145       456
       905       747        11       145       456
       906       748        11       146       457
       907       749        11       146       457
       908       749        11       147       458
       909       750        11       147       458
       910       750        11       147       459
       911       751        11       147       459
       912       752        11       147       460
       913       753        11       147       460
       914       754        11       148       461
       915       755        11       148       461
       916       755        11       148       462
       917       756        11       148       462
       918       757        11       149       463
       919       758        11       149       463
       920       758        11       150       464
       921       759        11       150       464
       922       759        11       150       465
       923       760        11       150       465
       924       761        11       150       466
       925       762        11       150       466
       926       763        11       150       467
       927       764        11       150       467
       928       765        11       150       468
       929       766        11       150       468
       930       767        11       150       469
       931       768        11       150       469
       932       769        11       150       470
       933       770        11       150       470
       934       771        11       151       471
       935       772        11       151       471
       936       772        11       151       472
       937       773        11       151       472
       938       774        11       151       473
       939       775        11       151       473
       940       776        11       151       474
       941       777        11       151       474
       942       778        11       151       475
       943       779        11       151       475
       944       780        11       152       476
       945       781        11       152       476
       946       781        11       152       477
       947       782        11       152       477
       948       783        11       152       478
       949       784        11       152       478
       950       785        11       153       479
       951       786        11       153       479
       952       786        11       154       480
       953       787        11       154       480
       954       787        11       154       481
       955       788        11       154       481
       956       789        11       155       482
       957       790        11       155       482
       958       790        11       155       483
       959       791        11       155       483
       960       792        11       156       484
       961       793        11       156       484
       962       793        11       157       485
       963       794        11       157       485
       964       794        11       157       486
       965       795        11       157       486
       966       796        11       157       487
       967       797        11       157       487
       968       798        11       157       488
       969       799        11       157       488
       970       800        11       157       489
       971       801        11       157       489
       972       802        11       157       490
       973       803        11       157       490
       974       804        11       157       491
       975       805        11       157       491
       976       806        11       157       492
       977       807        11       157       492
       978       808        11       157       493
       979       809        11       157       493
       980       810        11       157       494
       981       811        11       157       494
       982       812        11       157       495
       983       813        11       157       495
       984       814        11       158       496
       985       815        11       158       496
       986       815        11       158       497
       987       816        11       158       497
       988       817        11       158       498
       989       818        11       158       498
       990       819        11       158       499
       991       820        11       158       499
       992       821        11       159       500
       993       822        11       159       500
       994       822        11       159       501
       995       823        11       159       501
       996       824        11       159       502
       997       825        11       159       502
       998       826        11       160       503
       999       827        11       160       503
      1000       827        11       161       504
      1001       828        11       161       504
      1002       828        11       161       505
      1003       829        11       161       505
      1004       830        11       161       506
      1005       831        11       161       506
      1006       832        11       162       507
      1007       833        11       162       507
      1008       833        11       162       508
      1009       834        11       162       508
