      Time        Ns        Nh        Nq        Tw
       250       196        10        42       128
       251       197        10        42       128
       252       198        10        42       129
       253       199        10        42       129
       254       200        10        43       130
       255       201        10        43       130
       256       201        10        43       131
       257       202        10        43       131
       258       203        10        43       132
       259       204        10        43       132
       260       205        10        44       133
       261       206        10        44       133
       262       206        10        45       134
       263       207        10        45       134
       264       207        10        46       135
       265       208        10        46       135
       266       208        10        46       136
       267       209        10        46       136
       268       210        10        46       137
       269       211        10        46       137
       270       212        10        46       138
       271       213        10        46       138
       272       214        10        46       139
       273       215        10        46       139
       274       216        10        46       140
       275       217        10        46       140
       276       218        10        46       141
       277       219        10        46       141
       278       220        10        46       142
       279       221        10        46       142
       280       222        10        46       143
       281       223        10        46       143
       282       224        10        46       144
       283       225        10        46       144
       284       226        10        46       145
       285       227        10        46       145
       286       228        10        46       146
       287       229        10        46       146
       288       230        10        46       147
       289       231        10        46       147
       290       232        10        46       148
       291       233        10        46       148
       292       234        10        46       149
       293       235        10        46       149
       294       236        10        46       150
       295       237        10        46       150
       296       238        10        47       151
       297       239        10        47       151
       298       239        10        47       152
       299       240        10        47       152
       300       241        10        47       153
       301       242        10        47       153
       302       243        10        47       154
       303       244        10        47       154
       304       245        10        47       155
       305       246        10        47       155
       306       247        10        47       156
       307       248        10        47       156
       308       249        10        47       157
       309       250        10        47       157
       310       251        10        48       158
       311       252        10        48       158
       312       252        10        48       159
       313       253        10        48       159
       314       254        10        48       160
       315       255        10        48       160
       316       256        10        49       161
       317       257        10        49       161
       318       257        10        49       162
       319       258        10        49       162
       320       259        10        49       163
       321       260        10        49       163
       322       261        10        49       164
       323       262        10        49       164
       324       263        10        50       165
       325       264        10        50       165
       326       264        10        50       166
       327       265        10        50       166
       328       266        10        50       167
       329       267        10        50       167
       330       268        10        50       168
       331       269        10        50       168
       332       270        10        50       169
       333       271        10        50       169
       334       272        10        50       170
       335       273        10        50       170
       336       274        10        50       171
       337       275        10        50       171
       338       276        10        51       172
       339       277        10        51       172
       340       277        10        52       173
       341       278        10        52       173
       342       278        10        52       174
       343       279        10        52       174
       344       280        10        52       175
       345       281        10        52       175
       346       282        10        52       176
       347       283        10        52       176
       348       284        10        53       177
       349       285        10        53       177
       350       285        10        53       178
       351       286        10        53       178
       352       287        10        53       179
       353       288        10        53       179
       354       289        10        53       180
       355       290        10        53       180
       356       291        10        53       181
       357       292        10        53       181
       358       293        10        54       182
       359       294        10        54       182
       360       294        10        55       183
       361       295        10        55       183
       362       295        10        56       184
       363       296        10        56       184
       364       296        10        56       185
       365       297        10        56       185
       366       298        10        57       186
       367       299        10        57       186
       368       299        10        57       187
       369       300        10        57       187
       370       301        10        58       188
       371       302        10        58       188
       372       302        10        59       189
       373       303        10        59       189
       374       303        10        60       190
       375       304        10        60       190
       376       304        10        61       191
       377       305        10        61       191
       378       305        10        61       192
       379       306        10        61       192
       380       307        10        61       193
       381       308        10        61       193
       382       309        10        62       194
       383       310        10        62       194
       384       310        10        62       195
       385       311        10        62       195
       386       312        10        62       196
       387       313        10        62       196
       388       314        10        62       197
       389       315        10        62       197
       390       316        10        63       198
       391       317        10        63       198
       392       317        10        63       199
       393       318        10        63       199
       394       319        10        64       200
       395       320        10        64       200
       396       320        10        65       201
       397       321        10        65       201
       398       321        10        65       202
       399       322        10        65       202
       400       323        10        65       203
       401       324        10        65       203
       402       325        10        65       204
       403       326        10        65       204
       404       327        10        66       205
       405       328        10        66       205
       406       328        10        66       206
       407       329        10        66       206
       408       330        10        66       207
       409       331        10        66       207
       410       332        10        66       208
       411       333        10        66       208
       412       334        10        66       209
       413       335        10        66       209
       414       336        10        66       210
       415       337        10        66       210
       416       338        10        66       211
       417       339        10        66       211
       418       340        10        66       212
       419       341        10        66       212
       420       342        10        67       213
       421       343        10        67       213
       422       343        10        67       214
       423       344        10        67       214
       424       345        10        68       215
       425       346        10        68       215
       426       346        10        69       216
       427       347        10        69       216
       428       347        10        69       217
       429       348        10        69       217
       430       349        10        69       218
       431       350        10        69       218
       432       351        10        69       219
       433       352        10        69       219
       434       353        10        69       220
       435       354        10        69       220
       436       355        10        70       221
       437       356        10        70       221
       438       356        10        70       222
       439       357        10        70       222
       440       358        10        71       223
       441       359        10        71       223
       442       359        10        71       224
       443       360        10        71       224
       444       361        10        71       225
       445       362        10        71       225
       446       363        10        71       226
       447       364        10        71       226
       448       365        10        72       227
       449       366        10        72       227
       450       366        10        73       228
       451       367        10        73       228
       452       367        10        73       229
       453       368        10        73       229
       454       369        10        73       230
       455       370        10        73       230
       456       371        10        73       231
       457       372        10        73       231
       458       373        10        73       232
       459       374        10        73       232
       460       375        10        73       233
       461       376        10        73       233
       462       377        10        73       234
       463       378        10        73       234
       464       379        10        73       235
       465       380        10        73       235
       466       381        10        73       236
       467       382        10        73       236
       468       383        10        73       237
       469       384        10        73       237
       470       385        10        74       238
       471       386        10        74       238
       472       386        10        74       239
       473       387        10        74       239
       474       388        10        75       240
       475       389        10        75       240
       476       389        10        75       241
       477       390        10        75       241
       478       391        10        76       242
       479       392        10        76       242
       480       392        10        76       243
       481       393        10        76       243
       482       394        10        77       244
       483       395        10        77       244
       484       395        10        78       245
       485       396        10        78       245
       486       396        10        78       246
       487       397        10        78       246
       488       398        10        78       247
       489       399        10        78       247
       490       400        10        78       248
       491       401        10        78       248
       492       402        10        78       249
       493       403        10        78       249
       494       404        10        79       250
       495       405        10        79       250
       496       405        10        79       251
       497       406        10        79       251
       498       407        10        79       252
       499       408        10        79       252
       500       409        10        79       253
       501       410        10        79       253
       502       411        10        79       254
       503       412        10        79       254
       504       413        10        80       255
       505       414        10        80       255
       506       414        10        80       256
       507       415        10        80       256
       508       416        10        80       257
       509       417        10        80       257
       510       418        10        80       258
       511       419        10        80       258
       512       420        10        80       259
       513       421        10        80       259
       514       422        10        81       260
       515       423        10        81       260
       516       423        10        82       261
       517       424        10        82       261
       518       424        10        83       262
       519       425        10        83       262
       520       425        10        84       263
       521       426        10        84       263
       522       426        10        84       264
       523       427        10        84       264
       524       428        10        84       265
       525       429        10        84       265
       526       430        10        84       266
       527       431        10        84       266
       528       432        10        84       267
       529       433        10        84       267
       530       434        10        84       268
       531       435        10        84       268
       532       436        10        85       269
       533       437        10        85       269
       534       437        10        86       270
       535       438        10        86       270
       536       438        10        86       271
       537       439        10        86       271
       538       440        10        86       272
       539       441        10        86       272
       540       442        10        86       273
       541       443        10        86       273
       542       444        10        86       274
       543       445        10        86       274
       544       446        10        86       275
       545       447        10        86       275
       546       448        10        86       276
       547       449        10        86       276
       548       450        10        86       277
       549       451        10        86       277
       550       452        10        86       278
       551       453        10        86       278
       552       454        10        87       279
       553       455        10        87       279
       554       455        10        87       280
       555       456        10        87       280
       556       457        10        87       281
       557       458        10        87       281
       558       459        10        88       282
       559       460        10        88       282
       560       460        10        88       283
       561       461        10        88       283
       562       462        10        88       284
       563       463        10        88       284
       564       464        10        88       285
       565       465        10        88       285
       566       466        10        89       286
       567       467        10        89       286
       568       467        10        90       287
       569       468        10        90       287
       570       468        10        91       288
       571       469        10        91       288
       572       469        10        91       289
       573       470        10        91       289
       574       471        10        91       290
       575       472        10        91       290
       576       473        10        91       291
       577       474        10        91       291
       578       475        10        91       292
       579       476        10        91       292
       580       477        10        91       293
       581       478        10        91       293
       582       479        10        91       294
       583       480        10        91       294
       584       481        10        91       295
       585       482        10        91       295
       586       483        10        91       296
       587       484        10        91       296
       588       485        10        92       297
       589       486        10        92       297
       590       486        10        92       298
       591       487        10        92       298
       592       488        10        92       299
       593       489        10        92       299
       594       490        10        92       300
       595       491        10        92       300
       596       492        10        92       301
       597       493        10        92       301
       598       494        10        93       302
       599       495        10        93       302
       600       495        10        93       303
       601       496        10        93       303
       602       497        10        93       304
       603       498        10        93       304
       604       499        10        93       305
       605       500        10        93       305
       606       501        10        93       306
       607       502        10        93       306
       608       503        10        93       307
       609       504        10        93       307
       610       505        10        93       308
       611       506        10        93       308
       612       507        10        94       309
       613       508        10        94       309
       614       508        10        95       310
       615       509        10        95       310
       616       509        10        95       311
       617       510        10        95       311
       618       511        10        95       312
       619       512        10        95       312
       620       513        10        95       313
       621       514        10        95       313
       622       515        10        95       314
       623       516        10        95       314
       624       517        10        96       315
       625       518        10        96       315
       626       518        10        97       316
       627       519        10        97       316
       628       519        10        98       317
       629       520        10        98       317
       630       520        10        98       318
       631       521        10        98       318
       632       522        10        99       319
       633       523        10        99       319
       634       523        10        99       320
       635       524        10        99       320
       636       525        10        99       321
       637       526        10        99       321
       638       527        10        99       322
       639       528        10        99       322
       640       529        10        99       323
       641       530        10        99       323
       642       531        10        99       324
       643       532        10        99       324
       644       533        10       100       325
       645       534        10       100       325
       646       534        10       100       326
       647       535        10       100       326
       648       536        10       100       327
       649       537        10       100       327
       650       538        10       101       328
       651       539        10       101       328
       652       539        10       101       329
       653       540        10       101       329
       654       541        10       101       330
       655       542        10       101       330
       656       543        10       101       331
       657       544        10       101       331
       658       545        10       101       332
       659       546        10       101       332
       660       547        10       101       333
       661       548        10       101       333
       662       549        10       101       334
       663       550        10       101       334
       664       551        10       101       335
       665       552        10       101       335
       666       553        10       101       336
       667       554        10       101       336
       668       555        10       101       337
       669       556        10       101       337
       670       557        10       102       338
       671       558        10       102       338
       672       558        10       103       339
       673       559        10       103       339
       674       559        10       103       340
       675       560        10       103       340
       676       561        10       103       341
       677       562        10       103       341
       678       563        10       104       342
       679       564        10       104       342
       680       564        10       104       343
       681       565        10       104       343
       682       566        10       104       344
       683       567        10       104       344
       684       568        10       104       345
       685       569        10       104       345
       686       570        10       104       346
       687       571        10       104       346
       688       572        10       104       347
       689       573        10       104       347
       690       574        10       105       348
       691       575        10       105       348
       692       575        10       105       349
       693       576        10       105       349
       694       577        10       105       350
       695       578        10       105       350
       696       579        10       105       351
       697       580        10       105       351
       698       581        10       105       352
       699       582        10       105       352
       700       583        10       106       353
       701       584        10       106       353
       702       584        10       107       354
       703       585        10       107       354
       704       585        10       107       355
       705       586        10       107       355
       706       587        10       108       356
       707       588        10       108       356
       708       588        10       108       357
       709       589        10       108       357
       710       590        10       108       358
       711       591        10       108       358
       712       592        10       108       359
       713       593        10       108       359
       714       594        10       108       360
       715       595        10       108       360
       716       596        10       109       361
       717       597        10       109       361
       718       597        10       109       362
       719       598        10       109       362
       720       599        10       110       363
       721       600        10       110       363
       722       600        10       111       364
       723       601        10       111       364
       724       601        10       111       365
       725       602        10       111       365
       726       603        10       111       366
       727       604        10       111       366
       728       605        10       112       367
       729       606        10       112       367
       730       606        10       113       368
       731       607        10       113       368
       732       607        10       113       369
       733       608        10       113       369
       734       609        10       114       370
       735       610        10       114       370
       736       610        10       114       371
       737       611        10       114       371
       738       612        10       115       372
       739       613        10       115       372
       740       613        10       115       373
       741       614        10       115       373
       742       615        10       115       374
       743       616        10       115       374
       744       617        10       115       375
       745       618        10       115       375
       746       619        10       115       376
       747       620        10       115       376
       748       621        10       115       377
       749       622        10       115       377
       750       623        10       115       378
       751       624        10       115       378
       752       625        10       115       379
       753       626        10       115       379
       754       627        10       115       380
       755       628        10       115       380
       756       629        10       115       381
       757       630        10       115       381
       758       631        10       115       382
       759       632        10       115       382
       760       633        10       116       383
       761       634        10       116       383
       762       634        10       116       384
       763       635        10       116       384
       764       636        10       116       385
       765       637        10       116       385
       766       638        10       117       386
       767       639        10       117       386
       768       639        10       117       387
       769       640        10       117       387
       770       641        10       117       388
       771       642        10       117       388
       772       643        10       117       389
       773       644        10       117       389
       774       645        10       117       390
       775       646        10       117       390
       776       647        10       117       391
       777       648        10       117       391
       778       649        10       118       392
       779       650        10       118       392
       780       650        10       118       393
       781       651        10       118       393
       782       652        10       119       394
       783       653        10       119       394
       784       653        10       119       395
       785       654        10       119       395
       786       655        10       120       396
       787       656        10       120       396
       788       656        10       121       397
       789       657        10       121       397
       790       657        10       121       398
       791       658        10       121       398
       792       659        10       121       399
       793       660        10       121       399
       794       661        10       121       400
       795       662        10       121       400
       796       663        10       121       401
       797       664        10       121       401
       798       665        10       121       402
       799       666        10       121       402
       800       667        10       122       403
       801       668        10       122       403
       802       668        10       122       404
       803       669        10       122       404
       804       670        10       122       405
       805       671        10       122       405
       806       672        10       122       406
       807       673        10       122       406
       808       674        10       122       407
       809       675        10       122       407
       810       676        10       123       408
       811       677        10       123       408
       812       677        10       123       409
       813       678        10       123       409
       814       679        10       123       410
       815       680        10       123       410
       816       681        10       123       411
       817       682        10       123       411
       818       683        10       123       412
       819       684        10       123       412
       820       685        10       124       413
       821       686        10       124       413
       822       686        10       125       414
       823       687        10       125       414
       824       687        10       125       415
       825       688        10       125       415
       826       689        10       125       416
       827       690        10       125       416
       828       691        10       125       417
       829       692        10       125       417
       830       693        10       126       418
       831       694        10       126       418
       832       694        10       126       419
       833       695        10       126       419
       834       696        10       127       420
       835       697        10       127       420
       836       697        10       127       421
       837       698        10       127       421
       838       699        10       128       422
       839       700        10       128       422
       840       700        10       129       423
       841       701        10       129       423
       842       701        10       129       424
       843       702        10       129       424
       844       703        10       129       425
       845       704        10       129       425
       846       705        10       129       426
       847       706        10       129       426
       848       707        10       130       427
       849       708        10       130       427
       850       708        10       130       428
       851       709        10       130       428
       852       710        10       130       429
       853       711        10       130       429
       854       712        10       130       430
       855       713        10       130       430
       856       714        10       130       431
       857       715        10       130       431
       858       716        10       130       432
       859       717        10       130       432
       860       718        10       130       433
       861       719        10       130       433
       862       720        10       130       434
       863       721        10       130       434
       864       722        10       131       435
       865       723        10       131       435
       866       723        10       131       436
       867       724        10       131       436
       868       725        10       131       437
       869       726        10       131       437
       870       727        10       131       438
       871       728        10       131       438
       872       729        10       132       439
       873       730        10       132       439
       874       730        10       132       440
       875       731        10       132       440
       876       732        10       132       441
       877       733        10       132       441
       878       734        10       132       442
       879       735        10       132       442
       880       736        10       133       443
       881       737        10       133       443
       882       737        10       133       444
       883       738        10       133       444
       884       739        10       133       445
       885       740        10       133       445
       886       741        10       133       446
       887       742        10       133       446
       888       743        10       134       447
       889       744        10       134       447
       890       744        10       135       448
       891       745        10       135       448
       892       745        10       136       449
       893       746        10       136       449
       894       746        10       137       450
       895       747        10       137       450
       896       747        10       137       451
       897       748        10       137       451
       898       749        10       137       452
       899       750        10       137       452
       900       751        10       137       453
       901       752        10       137       453
       902       753        10       137       454
       903       754        10       137       454
       904       755        10       137       455
       905       756        10       137       455
       906       757        10       138       456
       907       758        10       138       456
       908       758        10       138       457
       909       759        10       138       457
       910       760        10       139       458
       911       761        10       139       458
       912       761        10       139       459
       913       762        10       139       459
       914       763        10       139       460
       915       764        10       139       460
       916       765        10       139       461
       917       766        10       139       461
       918       767        10       140       462
       919       768        10       140       462
       920       768        10       140       463
       921       769        10       140       463
       922       770        10       141       464
       923       771        10       141       464
       924       771        10       141       465
       925       772        10       141       465
       926       773        10       142       466
       927       774        10       142       466
       928       774        10       142       467
       929       775        10       142       467
       930       776        10       143       468
       931       777        10       143       468
       932       777        10       143       469
       933       778        10       143       469
       934       779        10       143       470
       935       780        10       143       470
       936       781        10       143       471
       937       782        10       143       471
       938       783        10       143       472
       939       784        10       143       472
       940       785        10       144       473
       941       786        10       144       473
       942       786        10       144       474
       943       787        10       144       474
       944       788        10       144       475
       945       789        10       144       475
       946       790        10       145       476
       947       791        10       145       476
       948       791        10       145       477
       949       792        10       145       477
       950       793        10       146       478
       951       794        10       146       478
       952       794        10       147       479
       953       795        10       147       479
       954       795        10       148       480
       955       796        10       148       480
       956       796        10       149       481
       957       797        10       149       481
       958       797        10       149       482
       959       798        10       149       482
       960       799        10       149       483
       961       800        10       149       483
       962       801        10       150       484
       963       802        10       150       484
       964       802        10       150       485
       965       803        10       150       485
       966       804        10       150       486
       967       805        10       150       486
       968       806        10       150       487
       969       807        10       150       487
       970       808        10       150       488
       971       809        10       150       488
       972       810        10       150       489
       973       811        10       150       489
       974       812        10       150       490
       975       813        10       150       490
       976       814        10       150       491
       977       815        10       150       491
       978       816        10       150       492
       979       817        10       150       492
       980       818        10       150       493
       981       819        10       150       493
       982       820        10       151       494
       983       821        10       151       494
       984       821        10       152       495
       985       822        10       152       495
       986       822        10       152       496
       987       823        10       152       496
       988       824        10       152       497
       989       825        10       152       497
       990       826        10       153       498
       991       827        10       153       498
       992       827        10       154       499
       993       828        10       154       499
       994       828        10       155       500
       995       829        10       155       500
       996       829        10       155       501
       997       830        10       155       501
       998       831        10       155       502
       999       832        10       155       502
      1000       833        10       155       503
      1001       834        10       155       503
      1002       835        10       156       504
      1003       836        10       156       504
      1004       836        10       156       505
      1005       837        10       156       505
      1006       838        10       157       506
      1007       839        10       157       506
      1008       839        10       157       507
      1009       840        10       157       507
