      Time        Ns        Nh        Nq        Tw
       290       241         9        39       149
       291       242         9        39       149
       292       242         9        40       150
       293       243         9        40       150
       294       243         9        41       151
       295       244         9        41       151
       296       244         9        42       152
       297       245         9        42       152
       298       245         9        43       153
       299       246         9        43       153
       300       246         9        44       154
       301       247         9        44       154
       302       247         9        44       155
       303       248         9        44       155
       304       249         9        44       156
       305       250         9        44       156
       306       251         9        44       157
       307       252         9        44       157
       308       253         9        44       158
       309       254         9        44       158
       310       255         9        44       159
       311       256         9        44       159
       312       257         9        44       160
       313       258         9        44       160
       314       259         9        45       161
       315       260         9        45       161
       316       260         9        45       162
       317       261         9        45       162
       318       262         9        46       163
       319       263         9        46       163
       320       263         9        47       164
       321       264         9        47       164
       322       264         9        48       165
       323       265         9        48       165
       324       265         9        48       166
       325       266         9        48       166
       326       267         9        48       167
       327       268         9        48       167
       328       269         9        49       168
       329       270         9        49       168
       330       270         9        50       169
       331       271         9        50       169
       332       271         9        51       170
       333       272         9        51       170
       334       272         9        52       171
       335       273         9        52       171
       336       273         9        53       172
       337       274         9        53       172
       338       274         9        53       173
       339       275         9        53       173
       340       276         9        53       174
       341       277         9        53       174
       342       278         9        53       175
       343       279         9        53       175
       344       280         9        53       176
       345       281         9        53       176
       346       282         9        53       177
       347       283         9        53       177
       348       284         9        53       178
       349       285         9        53       178
       350       286         9        53       179
       351       287         9        53       179
       352       288         9        53       180
       353       289         9        53       180
       354       290         9        53       181
       355       291         9        53       181
       356       292         9        53       182
       357       293         9        53       182
       358       294         9        53       183
       359       295         9        53       183
       360       296         9        53       184
       361       297         9        53       184
       362       298         9        53       185
       363       299         9        53       185
       364       300         9        53       186
       365       301         9        53       186
       366       302         9        54       187
       367       303         9        54       187
       368       303         9        54       188
       369       304         9        54       188
       370       305         9        54       189
       371       306         9        54       189
       372       307         9        55       190
       373       308         9        55       190
       374       308         9        56       191
       375       309         9        56       191
       376       309         9        56       192
       377       310         9        56       192
       378       311         9        57       193
       379       312         9        57       193
       380       312         9        58       194
       381       313         9        58       194
       382       313         9        59       195
       383       314         9        59       195
       384       314         9        59       196
       385       315         9        59       196
       386       316         9        59       197
       387       317         9        59       197
       388       318         9        59       198
       389       319         9        59       198
       390       320         9        59       199
       391       321         9        59       199
       392       322         9        59       200
       393       323         9        59       200
       394       324         9        60       201
       395       325         9        60       201
       396       325         9        61       202
       397       326         9        61       202
       398       326         9        61       203
       399       327         9        61       203
       400       328         9        61       204
       401       329         9        61       204
       402       330         9        62       205
       403       331         9        62       205
       404       331         9        63       206
       405       332         9        63       206
       406       332         9        63       207
       407       333         9        63       207
       408       334         9        64       208
       409       335         9        64       208
       410       335         9        64       209
       411       336         9        64       209
       412       337         9        64       210
       413       338         9        64       210
       414       339         9        64       211
       415       340         9        64       211
       416       341         9        65       212
       417       342         9        65       212
       418       342         9        65       213
       419       343         9        65       213
       420       344         9        66       214
       421       345         9        66       214
       422       345         9        66       215
       423       346         9        66       215
       424       347         9        67       216
       425       348         9        67       216
       426       348         9        68       217
       427       349         9        68       217
       428       349         9        68       218
       429       350         9        68       218
       430       351         9        68       219
       431       352         9        68       219
       432       353         9        68       220
       433       354         9        68       220
       434       355         9        69       221
       435       356         9        69       221
       436       356         9        69       222
       437       357         9        69       222
       438       358         9        69       223
       439       359         9        69       223
       440       360         9        69       224
       441       361         9        69       224
       442       362         9        69       225
       443       363         9        69       225
       444       364         9        70       226
       445       365         9        70       226
       446       365         9        71       227
       447       366         9        71       227
       448       366         9        71       228
       449       367         9        71       228
       450       368         9        72       229
       451       369         9        72       229
       452       369         9        73       230
       453       370         9        73       230
       454       370         9        73       231
       455       371         9        73       231
       456       372         9        73       232
       457       373         9        73       232
       458       374         9        73       233
       459       375         9        73       233
       460       376         9        73       234
       461       377         9        73       234
       462       378         9        73       235
       463       379         9        73       235
       464       380         9        74       236
       465       381         9        74       236
       466       381         9        75       237
       467       382         9        75       237
       468       382         9        75       238
       469       383         9        75       238
       470       384         9        75       239
       471       385         9        75       239
       472       386         9        75       240
       473       387         9        75       240
       474       388         9        76       241
       475       389         9        76       241
       476       389         9        76       242
       477       390         9        76       242
       478       391         9        77       243
       479       392         9        77       243
       480       392         9        77       244
       481       393         9        77       244
       482       394         9        77       245
       483       395         9        77       245
       484       396         9        78       246
       485       397         9        78       246
       486       397         9        79       247
       487       398         9        79       247
       488       398         9        79       248
       489       399         9        79       248
       490       400         9        79       249
       491       401         9        79       249
       492       402         9        79       250
       493       403         9        79       250
       494       404         9        80       251
       495       405         9        80       251
       496       405         9        80       252
       497       406         9        80       252
       498       407         9        80       253
       499       408         9        80       253
       500       409         9        80       254
       501       410         9        80       254
       502       411         9        81       255
       503       412         9        81       255
       504       412         9        81       256
       505       413         9        81       256
       506       414         9        81       257
       507       415         9        81       257
       508       416         9        82       258
       509       417         9        82       258
       510       417         9        82       259
       511       418         9        82       259
       512       419         9        82       260
       513       420         9        82       260
       514       421         9        82       261
       515       422         9        82       261
       516       423         9        82       262
       517       424         9        82       262
       518       425         9        82       263
       519       426         9        82       263
       520       427         9        83       264
       521       428         9        83       264
       522       428         9        84       265
       523       429         9        84       265
       524       429         9        84       266
       525       430         9        84       266
       526       431         9        84       267
       527       432         9        84       267
       528       433         9        84       268
       529       434         9        84       268
       530       435         9        85       269
       531       436         9        85       269
       532       436         9        85       270
       533       437         9        85       270
       534       438         9        85       271
       535       439         9        85       271
       536       440         9        85       272
       537       441         9        85       272
       538       442         9        85       273
       539       443         9        85       273
       540       444         9        86       274
       541       445         9        86       274
       542       445         9        86       275
       543       446         9        86       275
       544       447         9        87       276
       545       448         9        87       276
       546       448         9        87       277
       547       449         9        87       277
       548       450         9        88       278
       549       451         9        88       278
       550       451         9        89       279
       551       452         9        89       279
       552       452         9        90       280
       553       453         9        90       280
       554       453         9        90       281
       555       454         9        90       281
       556       455         9        90       282
       557       456         9        90       282
       558       457         9        91       283
       559       458         9        91       283
       560       458         9        91       284
       561       459         9        91       284
       562       460         9        92       285
       563       461         9        92       285
       564       461         9        93       286
       565       462         9        93       286
       566       462         9        93       287
       567       463         9        93       287
       568       464         9        93       288
       569       465         9        93       288
       570       466         9        93       289
       571       467         9        93       289
       572       468         9        94       290
       573       469         9        94       290
       574       469         9        95       291
       575       470         9        95       291
       576       470         9        95       292
       577       471         9        95       292
       578       472         9        96       293
       579       473         9        96       293
       580       473         9        97       294
       581       474         9        97       294
       582       474         9        97       295
       583       475         9        97       295
       584       476         9        98       296
       585       477         9        98       296
       586       477         9        98       297
       587       478         9        98       297
       588       479         9        98       298
       589       480         9        98       298
       590       481         9        99       299
       591       482         9        99       299
       592       482         9       100       300
       593       483         9       100       300
       594       483         9       100       301
       595       484         9       100       301
       596       485         9       100       302
       597       486         9       100       302
       598       487         9       101       303
       599       488         9       101       303
       600       488         9       102       304
       601       489         9       102       304
       602       489         9       102       305
       603       490         9       102       305
       604       491         9       102       306
       605       492         9       102       306
       606       493         9       102       307
       607       494         9       102       307
       608       495         9       102       308
       609       496         9       102       308
       610       497         9       102       309
       611       498         9       102       309
       612       499         9       103       310
       613       500         9       103       310
       614       500         9       103       311
       615       501         9       103       311
       616       502         9       103       312
       617       503         9       103       312
       618       504         9       104       313
       619       505         9       104       313
       620       505         9       104       314
       621       506         9       104       314
       622       507         9       104       315
       623       508         9       104       315
       624       509         9       104       316
       625       510         9       104       316
       626       511         9       104       317
       627       512         9       104       317
       628       513         9       104       318
       629       514         9       104       318
       630       515         9       104       319
       631       516         9       104       319
       632       517         9       104       320
       633       518         9       104       320
       634       519         9       104       321
       635       520         9       104       321
       636       521         9       104       322
       637       522         9       104       322
       638       523         9       105       323
       639       524         9       105       323
       640       524         9       105       324
       641       525         9       105       324
       642       526         9       106       325
       643       527         9       106       325
       644       527         9       106       326
       645       528         9       106       326
       646       529         9       106       327
       647       530         9       106       327
       648       531         9       106       328
       649       532         9       106       328
       650       533         9       107       329
       651       534         9       107       329
       652       534         9       107       330
       653       535         9       107       330
       654       536         9       108       331
       655       537         9       108       331
       656       537         9       108       332
       657       538         9       108       332
       658       539         9       108       333
       659       540         9       108       333
       660       541         9       108       334
       661       542         9       108       334
       662       543         9       109       335
       663       544         9       109       335
       664       544         9       110       336
       665       545         9       110       336
       666       545         9       110       337
       667       546         9       110       337
       668       547         9       110       338
       669       548         9       110       338
       670       549         9       110       339
       671       550         9       110       339
       672       551         9       110       340
       673       552         9       110       340
       674       553         9       111       341
       675       554         9       111       341
       676       554         9       111       342
       677       555         9       111       342
       678       556         9       112       343
       679       557         9       112       343
       680       557         9       112       344
       681       558         9       112       344
       682       559         9       112       345
       683       560         9       112       345
       684       561         9       112       346
       685       562         9       112       346
       686       563         9       112       347
       687       564         9       112       347
       688       565         9       112       348
       689       566         9       112       348
       690       567         9       113       349
       691       568         9       113       349
       692       568         9       113       350
       693       569         9       113       350
       694       570         9       114       351
       695       571         9       114       351
       696       571         9       114       352
       697       572         9       114       352
       698       573         9       114       353
       699       574         9       114       353
       700       575         9       115       354
       701       576         9       115       354
       702       576         9       115       355
       703       577         9       115       355
       704       578         9       115       356
       705       579         9       115       356
       706       580         9       116       357
       707       581         9       116       357
       708       581         9       116       358
       709       582         9       116       358
       710       583         9       117       359
       711       584         9       117       359
       712       584         9       117       360
       713       585         9       117       360
       714       586         9       117       361
       715       587         9       117       361
       716       588         9       117       362
       717       589         9       117       362
       718       590         9       117       363
       719       591         9       117       363
       720       592         9       117       364
       721       593         9       117       364
       722       594         9       117       365
       723       595         9       117       365
