      Time        Ns        Nh        Nq        Tw
       250       190        11        47       132
       251       191        11        47       132
       252       192        11        47       133
       253       193        11        47       133
       254       194        11        47       134
       255       195        11        47       134
       256       196        11        47       135
       257       197        11        47       135
       258       198        11        48       136
       259       199        11        48       136
       260       199        11        49       137
       261       200        11        49       137
       262       200        11        49       138
       263       201        11        49       138
       264       202        11        49       139
       265       203        11        49       139
       266       204        11        49       140
       267       205        11        49       140
       268       206        11        49       141
       269       207        11        49       141
       270       208        11        50       142
       271       209        11        50       142
       272       209        11        50       143
       273       210        11        50       143
       274       211        11        51       144
       275       212        11        51       144
       276       212        11        52       145
       277       213        11        52       145
       278       213        11        52       146
       279       214        11        52       146
       280       215        11        53       147
       281       216        11        53       147
       282       216        11        53       148
       283       217        11        53       148
       284       218        11        53       149
       285       219        11        53       149
       286       220        11        53       150
       287       221        11        53       150
       288       222        11        53       151
       289       223        11        53       151
       290       224        11        54       152
       291       225        11        54       152
       292       225        11        54       153
       293       226        11        54       153
       294       227        11        54       154
       295       228        11        54       154
       296       229        11        54       155
       297       230        11        54       155
       298       231        11        54       156
       299       232        11        54       156
       300       233        11        55       157
       301       234        11        55       157
       302       234        11        55       158
       303       235        11        55       158
       304       236        11        55       159
       305       237        11        55       159
       306       238        11        55       160
       307       239        11        55       160
       308       240        11        55       161
       309       241        11        55       161
       310       242        11        55       162
       311       243        11        55       162
       312       244        11        56       163
       313       245        11        56       163
       314       245        11        56       164
       315       246        11        56       164
       316       247        11        57       165
       317       248        11        57       165
       318       248        11        58       166
       319       249        11        58       166
       320       249        11        58       167
       321       250        11        58       167
       322       251        11        59       168
       323       252        11        59       168
       324       252        11        59       169
       325       253        11        59       169
       326       254        11        60       170
       327       255        11        60       170
       328       255        11        61       171
       329       256        11        61       171
       330       256        11        61       172
       331       257        11        61       172
       332       258        11        61       173
       333       259        11        61       173
       334       260        11        61       174
       335       261        11        61       174
       336       262        11        61       175
       337       263        11        61       175
       338       264        11        61       176
       339       265        11        61       176
       340       266        11        61       177
       341       267        11        61       177
       342       268        11        61       178
       343       269        11        61       178
       344       270        11        61       179
       345       271        11        61       179
       346       272        11        61       180
       347       273        11        61       180
       348       274        11        62       181
       349       275        11        62       181
       350       275        11        63       182
       351       276        11        63       182
       352       276        11        64       183
       353       277        11        64       183
       354       277        11        65       184
       355       278        11        65       184
       356       278        11        65       185
       357       279        11        65       185
       358       280        11        65       186
       359       281        11        65       186
       360       282        11        65       187
       361       283        11        65       187
       362       284        11        66       188
       363       285        11        66       188
       364       285        11        67       189
       365       286        11        67       189
       366       286        11        67       190
       367       287        11        67       190
       368       288        11        67       191
       369       289        11        67       191
       370       290        11        67       192
       371       291        11        67       192
       372       292        11        68       193
       373       293        11        68       193
       374       293        11        68       194
       375       294        11        68       194
       376       295        11        68       195
       377       296        11        68       195
       378       297        11        68       196
       379       298        11        68       196
       380       299        11        68       197
       381       300        11        68       197
       382       301        11        69       198
       383       302        11        69       198
       384       302        11        69       199
       385       303        11        69       199
       386       304        11        70       200
       387       305        11        70       200
       388       305        11        71       201
       389       306        11        71       201
       390       306        11        71       202
       391       307        11        71       202
       392       308        11        71       203
       393       309        11        71       203
       394       310        11        72       204
       395       311        11        72       204
       396       311        11        72       205
       397       312        11        72       205
       398       313        11        72       206
       399       314        11        72       206
       400       315        11        72       207
       401       316        11        72       207
       402       317        11        72       208
       403       318        11        72       208
       404       319        11        72       209
       405       320        11        72       209
       406       321        11        73       210
       407       322        11        73       210
       408       322        11        73       211
       409       323        11        73       211
       410       324        11        73       212
       411       325        11        73       212
       412       326        11        73       213
       413       327        11        73       213
       414       328        11        74       214
       415       329        11        74       214
       416       329        11        74       215
       417       330        11        74       215
       418       331        11        74       216
       419       332        11        74       216
       420       333        11        74       217
       421       334        11        74       217
       422       335        11        75       218
       423       336        11        75       218
       424       336        11        75       219
       425       337        11        75       219
       426       338        11        75       220
       427       339        11        75       220
       428       340        11        76       221
       429       341        11        76       221
       430       341        11        77       222
       431       342        11        77       222
       432       342        11        77       223
       433       343        11        77       223
       434       344        11        77       224
       435       345        11        77       224
       436       346        11        77       225
       437       347        11        77       225
       438       348        11        78       226
       439       349        11        78       226
       440       349        11        79       227
       441       350        11        79       227
       442       350        11        80       228
       443       351        11        80       228
       444       351        11        80       229
       445       352        11        80       229
       446       353        11        81       230
       447       354        11        81       230
       448       354        11        82       231
       449       355        11        82       231
       450       355        11        83       232
       451       356        11        83       232
       452       356        11        84       233
       453       357        11        84       233
       454       357        11        85       234
       455       358        11        85       234
       456       358        11        85       235
       457       359        11        85       235
       458       360        11        86       236
       459       361        11        86       236
       460       361        11        86       237
       461       362        11        86       237
       462       363        11        86       238
       463       364        11        86       238
       464       365        11        87       239
       465       366        11        87       239
       466       366        11        88       240
       467       367        11        88       240
       468       367        11        89       241
       469       368        11        89       241
       470       368        11        90       242
       471       369        11        90       242
       472       369        11        90       243
       473       370        11        90       243
       474       371        11        90       244
       475       372        11        90       244
       476       373        11        90       245
       477       374        11        90       245
       478       375        11        90       246
       479       376        11        90       246
       480       377        11        90       247
       481       378        11        90       247
       482       379        11        90       248
       483       380        11        90       248
       484       381        11        91       249
       485       382        11        91       249
       486       382        11        91       250
       487       383        11        91       250
       488       384        11        92       251
       489       385        11        92       251
       490       385        11        92       252
       491       386        11        92       252
       492       387        11        92       253
       493       388        11        92       253
       494       389        11        92       254
       495       390        11        92       254
       496       391        11        92       255
       497       392        11        92       255
       498       393        11        92       256
       499       394        11        92       256
       500       395        11        93       257
       501       396        11        93       257
       502       396        11        93       258
       503       397        11        93       258
       504       398        11        93       259
       505       399        11        93       259
       506       400        11        93       260
       507       401        11        93       260
       508       402        11        94       261
       509       403        11        94       261
       510       403        11        94       262
       511       404        11        94       262
       512       405        11        94       263
       513       406        11        94       263
       514       407        11        95       264
       515       408        11        95       264
       516       408        11        95       265
       517       409        11        95       265
       518       410        11        96       266
       519       411        11        96       266
       520       411        11        96       267
       521       412        11        96       267
       522       413        11        96       268
       523       414        11        96       268
       524       415        11        97       269
       525       416        11        97       269
       526       416        11        98       270
       527       417        11        98       270
       528       417        11        98       271
       529       418        11        98       271
       530       419        11        98       272
       531       420        11        98       272
       532       421        11        99       273
       533       422        11        99       273
       534       422        11       100       274
       535       423        11       100       274
       536       423        11       100       275
       537       424        11       100       275
       538       425        11       100       276
       539       426        11       100       276
       540       427        11       100       277
       541       428        11       100       277
       542       429        11       100       278
       543       430        11       100       278
       544       431        11       100       279
       545       432        11       100       279
       546       433        11       100       280
       547       434        11       100       280
       548       435        11       100       281
       549       436        11       100       281
       550       437        11       100       282
       551       438        11       100       282
       552       439        11       101       283
       553       440        11       101       283
       554       440        11       102       284
       555       441        11       102       284
       556       441        11       103       285
       557       442        11       103       285
       558       442        11       104       286
       559       443        11       104       286
       560       443        11       105       287
       561       444        11       105       287
       562       444        11       105       288
       563       445        11       105       288
       564       446        11       105       289
       565       447        11       105       289
       566       448        11       106       290
       567       449        11       106       290
       568       449        11       106       291
       569       450        11       106       291
       570       451        11       106       292
       571       452        11       106       292
       572       453        11       107       293
       573       454        11       107       293
       574       454        11       108       294
       575       455        11       108       294
       576       455        11       108       295
       577       456        11       108       295
       578       457        11       109       296
       579       458        11       109       296
       580       458        11       109       297
       581       459        11       109       297
       582       460        11       109       298
       583       461        11       109       298
       584       462        11       109       299
       585       463        11       109       299
       586       464        11       109       300
       587       465        11       109       300
       588       466        11       109       301
       589       467        11       109       301
       590       468        11       110       302
       591       469        11       110       302
       592       469        11       111       303
       593       470        11       111       303
       594       470        11       111       304
       595       471        11       111       304
       596       472        11       111       305
       597       473        11       111       305
       598       474        11       112       306
       599       475        11       112       306
       600       475        11       112       307
       601       476        11       112       307
       602       477        11       113       308
       603       478        11       113       308
       604       478        11       113       309
       605       479        11       113       309
       606       480        11       114       310
       607       481        11       114       310
       608       481        11       114       311
       609       482        11       114       311
       610       483        11       114       312
       611       484        11       114       312
       612       485        11       114       313
       613       486        11       114       313
       614       487        11       115       314
       615       488        11       115       314
       616       488        11       115       315
       617       489        11       115       315
       618       490        11       115       316
       619       491        11       115       316
       620       492        11       115       317
       621       493        11       115       317
       622       494        11       115       318
       623       495        11       115       318
       624       496        11       115       319
       625       497        11       115       319
       626       498        11       115       320
       627       499        11       115       320
       628       500        11       116       321
       629       501        11       116       321
       630       501        11       116       322
       631       502        11       116       322
       632       503        11       116       323
       633       504        11       116       323
       634       505        11       116       324
       635       506        11       116       324
       636       507        11       117       325
       637       508        11       117       325
       638       508        11       118       326
       639       509        11       118       326
       640       509        11       118       327
       641       510        11       118       327
       642       511        11       118       328
       643       512        11       118       328
       644       513        11       118       329
       645       514        11       118       329
       646       515        11       118       330
       647       516        11       118       330
       648       517        11       118       331
       649       518        11       118       331
       650       519        11       119       332
       651       520        11       119       332
       652       520        11       120       333
       653       521        11       120       333
       654       521        11       120       334
       655       522        11       120       334
       656       523        11       120       335
       657       524        11       120       335
       658       525        11       120       336
       659       526        11       120       336
       660       527        11       120       337
       661       528        11       120       337
       662       529        11       120       338
       663       530        11       120       338
       664       531        11       121       339
       665       532        11       121       339
       666       532        11       121       340
       667       533        11       121       340
       668       534        11       121       341
       669       535        11       121       341
       670       536        11       121       342
       671       537        11       121       342
       672       538        11       121       343
       673       539        11       121       343
       674       540        11       121       344
       675       541        11       121       344
       676       542        11       122       345
       677       543        11       122       345
       678       543        11       123       346
       679       544        11       123       346
       680       544        11       124       347
       681       545        11       124       347
       682       545        11       124       348
       683       546        11       124       348
       684       547        11       125       349
       685       548        11       125       349
       686       548        11       125       350
       687       549        11       125       350
       688       550        11       126       351
       689       551        11       126       351
       690       551        11       126       352
       691       552        11       126       352
       692       553        11       126       353
       693       554        11       126       353
       694       555        11       126       354
       695       556        11       126       354
       696       557        11       127       355
       697       558        11       127       355
       698       558        11       128       356
       699       559        11       128       356
       700       559        11       128       357
       701       560        11       128       357
       702       561        11       129       358
       703       562        11       129       358
       704       562        11       129       359
       705       563        11       129       359
       706       564        11       129       360
       707       565        11       129       360
       708       566        11       130       361
       709       567        11       130       361
       710       567        11       130       362
       711       568        11       130       362
       712       569        11       131       363
       713       570        11       131       363
       714       570        11       131       364
       715       571        11       131       364
       716       572        11       131       365
       717       573        11       131       365
       718       574        11       132       366
       719       575        11       132       366
       720       575        11       133       367
       721       576        11       133       367
       722       576        11       133       368
       723       577        11       133       368
       724       578        11       134       369
       725       579        11       134       369
       726       579        11       134       370
       727       580        11       134       370
       728       581        11       134       371
       729       582        11       134       371
       730       583        11       135       372
       731       584        11       135       372
       732       584        11       135       373
       733       585        11       135       373
       734       586        11       135       374
       735       587        11       135       374
       736       588        11       136       375
       737       589        11       136       375
       738       589        11       136       376
       739       590        11       136       376
       740       591        11       136       377
       741       592        11       136       377
       742       593        11       137       378
       743       594        11       137       378
       744       594        11       138       379
       745       595        11       138       379
       746       595        11       138       380
       747       596        11       138       380
       748       597        11       139       381
       749       598        11       139       381
       750       598        11       139       382
       751       599        11       139       382
       752       600        11       140       383
       753       601        11       140       383
       754       601        11       140       384
       755       602        11       140       384
       756       603        11       140       385
       757       604        11       140       385
       758       605        11       140       386
       759       606        11       140       386
       760       607        11       141       387
       761       608        11       141       387
       762       608        11       141       388
       763       609        11       141       388
       764       610        11       141       389
       765       611        11       141       389
       766       612        11       141       390
       767       613        11       141       390
       768       614        11       141       391
       769       615        11       141       391
       770       616        11       141       392
       771       617        11       141       392
       772       618        11       142       393
       773       619        11       142       393
       774       619        11       142       394
       775       620        11       142       394
       776       621        11       143       395
       777       622        11       143       395
       778       622        11       144       396
       779       623        11       144       396
       780       623        11       144       397
       781       624        11       144       397
       782       625        11       144       398
       783       626        11       144       398
       784       627        11       144       399
       785       628        11       144       399
       786       629        11       144       400
       787       630        11       144       400
       788       631        11       145       401
       789       632        11       145       401
       790       632        11       146       402
       791       633        11       146       402
       792       633        11       146       403
       793       634        11       146       403
       794       635        11       146       404
       795       636        11       146       404
       796       637        11       146       405
       797       638        11       146       405
       798       639        11       146       406
       799       640        11       146       406
       800       641        11       146       407
       801       642        11       146       407
       802       643        11       147       408
       803       644        11       147       408
       804       644        11       148       409
       805       645        11       148       409
       806       645        11       148       410
       807       646        11       148       410
       808       647        11       148       411
       809       648        11       148       411
       810       649        11       149       412
       811       650        11       149       412
       812       650        11       149       413
       813       651        11       149       413
       814       652        11       149       414
       815       653        11       149       414
       816       654        11       149       415
       817       655        11       149       415
       818       656        11       150       416
       819       657        11       150       416
       820       657        11       150       417
       821       658        11       150       417
       822       659        11       151       418
       823       660        11       151       418
       824       660        11       151       419
       825       661        11       151       419
       826       662        11       151       420
       827       663        11       151       420
       828       664        11       151       421
       829       665        11       151       421
       830       666        11       151       422
       831       667        11       151       422
       832       668        11       151       423
       833       669        11       151       423
       834       670        11       151       424
       835       671        11       151       424
       836       672        11       151       425
       837       673        11       151       425
       838       674        11       151       426
       839       675        11       151       426
       840       676        11       152       427
       841       677        11       152       427
       842       677        11       153       428
       843       678        11       153       428
       844       678        11       153       429
       845       679        11       153       429
       846       680        11       153       430
       847       681        11       153       430
       848       682        11       154       431
       849       683        11       154       431
       850       683        11       154       432
       851       684        11       154       432
       852       685        11       155       433
       853       686        11       155       433
       854       686        11       155       434
       855       687        11       155       434
       856       688        11       155       435
       857       689        11       155       435
       858       690        11       155       436
       859       691        11       155       436
       860       692        11       155       437
       861       693        11       155       437
       862       694        11       155       438
       863       695        11       155       438
       864       696        11       155       439
       865       697        11       155       439
       866       698        11       155       440
       867       699        11       155       440
       868       700        11       156       441
       869       701        11       156       441
       870       701        11       156       442
       871       702        11       156       442
       872       703        11       156       443
       873       704        11       156       443
       874       705        11       156       444
       875       706        11       156       444
       876       707        11       156       445
       877       708        11       156       445
       878       709        11       156       446
       879       710        11       156       446
       880       711        11       157       447
       881       712        11       157       447
       882       712        11       157       448
       883       713        11       157       448
       884       714        11       158       449
       885       715        11       158       449
       886       715        11       158       450
       887       716        11       158       450
       888       717        11       158       451
       889       718        11       158       451
       890       719        11       158       452
       891       720        11       158       452
       892       721        11       158       453
       893       722        11       158       453
       894       723        11       158       454
       895       724        11       158       454
       896       725        11       159       455
       897       726        11       159       455
       898       726        11       160       456
       899       727        11       160       456
       900       727        11       160       457
       901       728        11       160       457
       902       729        11       160       458
       903       730        11       160       458
       904       731        11       160       459
       905       732        11       160       459
       906       733        11       160       460
       907       734        11       160       460
       908       735        11       160       461
       909       736        11       160       461
       910       737        11       160       462
       911       738        11       160       462
       912       739        11       160       463
       913       740        11       160       463
       914       741        11       161       464
       915       742        11       161       464
       916       742        11       161       465
       917       743        11       161       465
       918       744        11       162       466
       919       745        11       162       466
       920       745        11       163       467
       921       746        11       163       467
       922       746        11       163       468
       923       747        11       163       468
       924       748        11       163       469
       925       749        11       163       469
       926       750        11       163       470
       927       751        11       163       470
       928       752        11       163       471
       929       753        11       163       471
       930       754        11       163       472
       931       755        11       163       472
       932       756        11       164       473
       933       757        11       164       473
       934       757        11       164       474
       935       758        11       164       474
       936       759        11       165       475
       937       760        11       165       475
       938       760        11       165       476
       939       761        11       165       476
       940       762        11       165       477
       941       763        11       165       477
       942       764        11       165       478
       943       765        11       165       478
       944       766        11       166       479
       945       767        11       166       479
       946       767        11       167       480
       947       768        11       167       480
       948       768        11       167       481
       949       769        11       167       481
       950       770        11       168       482
       951       771        11       168       482
       952       771        11       168       483
       953       772        11       168       483
       954       773        11       168       484
       955       774        11       168       484
       956       775        11       169       485
       957       776        11       169       485
       958       776        11       169       486
       959       777        11       169       486
       960       778        11       169       487
       961       779        11       169       487
       962       780        11       169       488
       963       781        11       169       488
       964       782        11       169       489
       965       783        11       169       489
       966       784        11       170       490
       967       785        11       170       490
       968       785        11       170       491
       969       786        11       170       491
       970       787        11       171       492
       971       788        11       171       492
       972       788        11       171       493
       973       789        11       171       493
       974       790        11       171       494
       975       791        11       171       494
       976       792        11       171       495
       977       793        11       171       495
       978       794        11       172       496
       979       795        11       172       496
       980       795        11       172       497
       981       796        11       172       497
       982       797        11       172       498
       983       798        11       172       498
       984       799        11       173       499
       985       800        11       173       499
       986       800        11       173       500
       987       801        11       173       500
       988       802        11       173       501
       989       803        11       173       501
       990       804        11       173       502
       991       805        11       173       502
       992       806        11       173       503
       993       807        11       173       503
       994       808        11       174       504
       995       809        11       174       504
       996       809        11       174       505
       997       810        11       174       505
       998       811        11       174       506
       999       812        11       174       506
      1000       813        11       174       507
      1001       814        11       174       507
      1002       815        11       174       508
      1003       816        11       174       508
      1004       817        11       174       509
      1005       818        11       174       509
      1006       819        11       175       510
      1007       820        11       175       510
      1008       820        11       175       511
      1009       821        11       175       511
