      Time        Ns        Nh        Nq        Tw
       942       286        13       639      4884
       943       286        13       640      4889
       944       286        13       641      4893
       945       286        13       642      4897
       946       286        13       643      4902
       947       286        13       644      4907
       948       286        13       645      4912
       949       286        13       645      4916
       950       286        13       646      4922
       951       287        13       646      4926
       952       287        13       647      4932
       953       288        13       647      4937
       954       288        13       648      4944
       955       289        13       648      4951
       956       289        13       648      4956
       957       290        13       649      4961
       958       291        13       650      4965
       959       291        13       650      4970
       960       291        13       651      4974
       961       292        13       652      4979
       962       292        13       653      4983
       963       292        13       654      4987
       964       292        13       655      4992
       965       292        13       655      4998
       966       292        13       656      5003
       967       293        13       657      5009
       968       293        13       658      5016
       969       293        13       659      5024
       970       293        13       659      5030
       971       293        13       660      5036
       972       294        13       661      5044
       973       294        13       662      5050
       974       294        13       663      5056
       975       294        13       664      5064
       976       294        13       665      5069
       977       294        13       666      5078
       978       294        13       666      5084
       979       294        13       666      5093
       980       295        13       667      5098
       981       296        13       668      5103
       982       296        13       669      5108
       983       296        13       670      5113
       984       296        13       671      5119
       985       296        13       672      5126
       986       296        13       673      5136
       987       296        13       674      5145
       988       296        13       675      5157
       989       296        13       676      5166
       990       296        13       677      5175
       991       296        13       678      5183
       992       296        13       678      5192
       993       296        13       679      5203
       994       297        13       680      5213
       995       297        13       681      5223
       996       297        13       682      5231
       997       297        13       683      5238
       998       297        13       684      5248
       999       297        13       684      5253
      1000       297        13       684      5260
      1001       298        13       685      5266
      1002       299        13       686      5272
      1003       299        13       687      5278
      1004       299        13       687      5282
      1005       299        13       688      5289
      1006       300        13       688      5295
      1007       300        13       688      5299
      1008       301        13       689      5304
      1009       302        13       690      5309
